"","playerID","POS","W","L","inducted","play_era","G","GS","CG","SHO","SV","IP","IPouts","H","ER","HR","BB","SO","BAOpp","ERA","SO%","BB%","SO:BB","IBB","WP","HBP","BK","BFP","GF","R","SH","SF","GIDP","InnOuts","PO","A","E","DP","Pitching Triple Crown","300_wins","3000_so","300_sv","ped_use"
"185","kerrdi01","RP",53,34,"0","Live Ball",140,84,54,7,6,811.4,2434,876,346,24,250,235,0.254429276793494,3.83781119053488,0.0682544292767935,0.0726110949753122,0.94,NA,10,18,5,3443,45,399,NA,NA,NA,NA,26,239,13,9,"0","No","No","No","No"
"186","keyji01","SP",186,117,"0","Steroids",470,389,34,13,10,2591.6,7775,2518,1010,254,668,1538,0.234909972945237,3.50748572310542,0.143483533911746,0.0623192461983394,2.30239520958084,29,50,38,12,10719,28,1104,88,69,234,7775,172,452,22,35,"0","No","No","No","No"
"187","kileda01","SP",133,119,"0","Steroids",359,331,28,9,0,2165.4,6496,2135,992,214,918,1668,0.226429101707498,4.12302576891106,0.176901049952275,0.097359210944957,1.81699346405229,41,97,117,19,9429,8,1099,121,75,191,6496,136,287,27,22,"0","No","No","No","No"
"188","kilroma01","SP",141,133,"0","Dead Ball",303,292,264,19,1,2435.6,7307,2445,939,53,754,1170,0.230573368540174,3.46978157332895,0.110335722368917,0.0711052433044134,1.55172413793103,NA,203,131,7,10604,12,1539,NA,NA,NA,7305,156,599,91,12,"0","No","No","No","No"
"189","kindeel01","RP",102,71,"0","Integration",484,122,56,10,102,1479.8,4439,1421,564,118,539,749,0.225340945131621,3.43019326936072,0.118775769108785,0.0854741516016492,1.38961038961039,NA,11,9,2,6306,255,627,NA,NA,NA,NA,52,174,9,11,"0","No","No","No","No"
"190","kisonbr01","RP",115,88,"0","Free Agency",380,246,36,8,12,1809.6,5429,1693,736,150,662,1073,0.220557582073997,3.6604774535809,0.139786347055758,0.0862428348097968,1.62084592145015,58,58,68,11,7676,54,839,75,52,NA,5428,140,297,16,27,"0","No","No","No","No"
"191","kneppbo01","SP",146,155,"0","Free Agency",445,413,78,30,1,2708,8124,2737,1106,228,857,1473,0.23824860724234,3.67577548005908,0.128220752089136,0.0745995821727019,1.71878646441074,78,60,47,13,11488,10,1258,134,73,262,8124,103,451,30,32,"0","No","No","No","No"
"192","knowlda01","RP",66,74,"0","Free Agency",765,8,1,1,143,1091.9,3276,1006,378,65,480,681,0.215972520395019,3.11566993314406,0.146200085873766,0.103048518677544,1.41875,85,30,38,11,4658,417,437,NA,NA,NA,3276,51,276,29,16,"0","No","No","No","No"
"193","koosmje01","SP",222,209,"0","Free Agency",612,527,140,33,17,3839.3,11518,3635,1433,290,1198,2556,0.227244311077769,3.35920610527961,0.159789947486872,0.0748937234308577,2.13355592654424,121,89,71,29,15996,43,1608,NA,NA,NA,11519,116,582,42,36,"0","No","No","No","No"
"194","koufasa01","SP",165,87,"1","Expansion",397,314,137,40,9,2324.4,6973,1754,713,204,817,2396,0.184689902074339,2.7607124419205,0.252290196904286,0.0860271664736233,2.93268053855569,48,87,18,7,9497,44,806,NA,NA,NA,6973,64,228,14,13,"3","No","No","No","No"
"195","krausle02","RP",68,91,"0","Expansion",321,167,21,5,21,1283.8,3851,1205,571,137,493,721,0.219489981785064,4.002959962611,0.131329690346084,0.089799635701275,1.46247464503043,62,29,35,1,5490,71,635,NA,NA,NA,3851,84,153,9,9,"0","No","No","No","No"
"196","kremera01","SP",143,85,"0","Live Ball",308,247,134,14,10,1954.7,5864,2108,816,122,483,516,0.253061224489796,3.75709827595027,0.0619447779111645,0.0579831932773109,1.06832298136646,NA,23,29,2,8330,36,950,NA,NA,NA,NA,37,331,10,12,"0","No","No","No","No"
"197","krukomi01","SP",124,117,"0","Free Agency",369,355,41,10,1,2190.6,6572,2188,949,196,767,1478,0.232939422974556,3.89893179950698,0.157351218992867,0.0816565527520494,1.92698826597132,84,71,47,22,9393,4,1069,100,69,147,6572,146,284,23,27,"0","No","No","No","No"
"198","kuzavbo01","RP",49,44,"0","Integration",213,99,34,7,13,861.9,2586,849,388,54,415,446,0.226520811099253,4.05151409676297,0.118996798292423,0.110725720384205,1.07469879518072,NA,18,8,1,3748,58,427,NA,NA,NA,NA,33,112,9,9,"0","No","No","No","No"
"199","langsma01","SP",179,158,"0","Steroids",457,428,81,18,0,2962.5,8888,2723,1306,311,1289,2464,0.216764846362044,3.96759493670886,0.19614711033275,0.102611049195988,1.91155934833204,34,89,46,22,12562,3,1438,89,81,248,8888,127,493,39,33,"0","No","No","No","No"
"200","larsedo01","RP",81,91,"0","Expansion",412,171,44,11,26,1548,4644,1442,650,130,725,849,0.214967203339296,3.77906976744186,0.126565295169946,0.108079904591532,1.17103448275862,NA,39,26,0,6708,132,728,NA,NA,NA,NA,92,244,17,22,"0","No","No","No","No"
"201","lawve01","SP",162,147,"0","Expansion",483,364,119,28,13,2672.1,8016,2833,1118,268,597,1092,0.25224824147449,3.76557763556753,0.0972308788175585,0.053156441990918,1.82914572864322,NA,39,40,3,11231,77,1274,NA,NA,NA,NA,212,453,19,41,"0","No","No","No","No"
"202","leebi03","RP",119,90,"0","Free Agency",416,225,72,10,19,1944.3,5833,2122,783,176,531,713,0.25655906178213,3.62444067273569,0.086204811993713,0.0642002176278564,1.34274952919021,27,24,27,1,8271,70,885,NA,NA,NA,5832,83,415,28,24,"0","No","No","No","No"
"203","leecl02","SP",143,91,"0","Modern",328,324,29,12,0,2156.7,6470,2116,843,223,464,1824,0.237299540204105,3.51787453053276,0.204553100818661,0.0520354379275541,3.93103448275862,12,41,50,2,8917,1,923,53,54,166,6470,83,188,18,12,"0","No","No","No","No"
"204","leevesa01","SP",194,100,"0","Dead Ball",388,299,241,39,13,2660.7,7982,2449,731,29,587,847,0.229694241230538,2.47265757131582,0.0794410054398799,0.0550553367098105,1.44293015332198,NA,46,88,4,10662,75,1023,NA,NA,NA,7983,83,659,34,11,"0","No","No","No","No"
"205","leibrch01","SP",140,119,"0","Free Agency",394,346,52,18,2,2308,6924,2390,952,172,656,1121,0.244526294250051,3.71230502599653,0.114692040106405,0.0671168405975036,1.70884146341463,44,63,37,31,9774,17,1068,110,60,180,6924,151,465,25,25,"0","No","No","No","No"
"206","leiteal01","SP",162,132,"0","Steroids",419,382,16,10,2,2391,7173,2152,1010,198,1163,1974,0.20824462937875,3.80175658720201,0.191019934197794,0.112541126378943,1.69733447979364,53,63,117,20,10334,9,1101,109,62,210,7173,57,286,14,25,"0","No","No","No","No"
"207","lemonbo01","SP",207,128,"1","Integration",460,350,188,31,22,2849.9,8550,2559,1024,181,1251,1277,0.211505083064716,3.23379767711148,0.105545912885362,0.103396974956608,1.02078337330136,NA,63,57,2,12099,73,1185,NA,NA,NA,NA,263,709,31,78,"0","No","No","No","No"
"208","leonade01","SP",144,106,"0","Free Agency",312,302,103,23,1,2187.1,6561,2137,898,202,622,1323,0.233577440157394,3.69530428421197,0.14460596786534,0.0679855721936824,2.12700964630225,39,73,52,6,9149,3,1008,82,65,160,6561,135,292,24,28,"0","No","No","No","No"
"209","leonadu02","RP",191,181,"0","Integration",640,374,192,30,44,3218.5,9655,3304,1162,158,737,1170,0.244976644175873,3.24933975454404,0.0867502039000519,0.0546452139096908,1.58751696065129,NA,97,56,6,13487,171,1432,NA,NA,NA,NA,174,719,32,41,"0","No","No","No","No"
"210","lidgebr01","RP",26,32,"0","Modern",603,1,0,0,225,603.4,1810,492,237,57,287,799,0.190034762456547,3.53496851176666,0.308613364233295,0.110853611432986,2.78397212543554,41,46,34,3,2589,368,257,32,11,28,1810,23,48,5,4,"0","No","No","No","No"
"211","lillyte01","SP",130,113,"0","Modern",356,331,5,3,0,1982.8,5948,1827,913,293,661,1681,0.217759237187128,4.14413960056486,0.200357568533969,0.0787842669845054,2.54311649016641,35,58,63,29,8390,5,974,68,47,105,5948,67,214,17,5,"0","No","No","No","No"
"212","linceti01","SP",110,89,"0","Modern",278,270,10,7,1,1681.9,5046,1506,699,147,669,1736,0.211516853932584,3.74041262857483,0.243820224719101,0.0939606741573034,2.5949177877429,33,107,44,7,7120,3,746,79,39,111,5046,93,162,10,6,"0","No","No","No","No"
"213","linzyfr01","RP",62,57,"0","Expansion",516,2,0,0,111,816.7,2450,790,259,35,282,358,0.228720324261726,2.85416921758296,0.103647944412276,0.081644470179502,1.26950354609929,97,30,14,1,3454,342,315,NA,NA,NA,2450,51,236,9,17,"0","No","No","No","No"
"214","lolicmi01","SP",217,191,"0","Free Agency",586,496,195,41,11,3638.5,10915,3366,1390,347,1099,2832,0.222324966974901,3.43823003985159,0.187054161162483,0.0725891677675033,2.57688808007279,67,124,92,8,15140,40,1537,NA,NA,NA,10915,100,448,38,16,"0","No","No","No","No"
"215","lonboji01","SP",157,137,"0","Free Agency",425,368,90,15,4,2464.3,7393,2400,1056,233,823,1475,0.228614974280815,3.85667329464757,0.140502952943418,0.0783958849304629,1.79222357229648,71,73,105,9,10498,24,1170,NA,NA,NA,7394,189,268,22,18,"0","No","No","No","No"
"216","lopated01","SP",166,112,"0","Integration",340,318,164,27,3,2439.3,7318,2464,869,179,650,859,0.241639697950378,3.20624769401058,0.0842404628812396,0.0637442385015201,1.32153846153846,NA,16,43,6,10197,14,1008,NA,NA,NA,NA,100,468,19,30,"0","No","No","No","No"
"217","lowede01","RP",176,157,"0","Modern",681,377,10,4,86,2671.4,8014,2759,1195,217,794,1722,0.242912484592358,4.02597888747473,0.151611199154781,0.0699066737101602,2.16876574307305,67,55,78,13,11358,168,1333,100,56,315,8014,221,453,17,28,"0","No","No","No","No"
"218","lucasre01","SP",157,135,"0","Live Ball",396,301,204,22,7,2542.1,7626,2736,1051,136,455,602,0.25694966190834,3.72093938082688,0.0565364387678437,0.0427310293012772,1.32307692307692,NA,7,23,6,10648,70,1198,NA,NA,NA,NA,109,516,12,33,"0","No","No","No","No"
"219","luquedo01","RP",194,179,"0","Live Ball",550,365,206,26,28,3220.4,9661,3231,1161,113,918,1130,0.239866369710468,3.24462799652217,0.0838901262063846,0.0681514476614699,1.23093681917211,NA,50,26,5,13470,128,1412,NA,NA,NA,NA,188,786,43,36,"0","No","No","No","No"
"220","lylesp01","RP",99,76,"0","Free Agency",899,0,0,0,238,1390.4,4171,1292,445,84,481,873,0.222989299275112,2.88046605293441,0.150673110113911,0.0830169140490162,1.81496881496882,81,66,14,10,5794,634,519,NA,NA,NA,4170,54,198,21,12,"0","No","No","No","No"
"221","lyonste01","SP",260,230,"1","Integration",594,484,356,27,23,4161.1,12483,4489,1696,223,1121,1073,0.251540961560013,3.66826079642402,0.0601255183234338,0.06281519668273,0.957181088314005,NA,55,31,6,17846,92,2056,NA,NA,NA,NA,219,943,51,57,"0","No","No","No","No"
"222","maddugr01","SP",355,227,"1","Modern",744,740,109,35,0,5008.3,15025,4726,1756,353,999,3371,0.231428431516576,3.15556176746601,0.165075167719504,0.0489202291758484,3.37437437437437,177,70,137,28,20421,3,1981,274,119,422,15025,546,1194,53,98,"0","Yes","Yes","No","No"
"223","maglisa01","SP",119,62,"0","Integration",303,232,93,25,14,1722.9,5169,1591,603,169,562,862,0.221526037315511,3.14992164374021,0.120022277917015,0.0782511835143414,1.53380782918149,NA,18,44,7,7182,35,684,NA,NA,NA,NA,96,280,10,26,"0","No","No","No","No"
"224","malonji01","SP",134,84,"0","Expansion",302,262,74,30,4,1849,5547,1518,655,138,810,1605,0.195997417688831,3.18820984315846,0.207230471271788,0.10458360232408,1.98148148148148,39,124,36,2,7745,18,729,NA,NA,NA,5547,100,232,15,10,"0","No","No","No","No"
"225","marbefi01","RP",148,88,"0","Live Ball",551,187,86,7,101,2067.2,6202,2049,834,96,686,822,0.233664043790626,3.63099845201238,0.0937393089291823,0.0782301288630403,1.19825072886297,NA,14,38,4,8769,271,971,NA,NA,NA,NA,92,370,17,29,"0","No","No","No","No"
"226","maricju01","SP",243,142,"1","Expansion",471,457,244,52,2,3507.2,10522,3153,1126,320,709,2303,0.221480753020511,2.8894844890511,0.161772969935375,0.0498033155380725,3.24823695345557,82,51,40,20,14236,11,1329,NA,NA,NA,10522,291,577,47,27,"0","No","No","No","No"
"227","marquru01","SP",201,177,"1","Live Ball",536,404,197,30,19,3306.9,9920,3233,1130,107,858,1593,0.236728417661273,3.07538782545587,0.116643479534305,0.0628249249469137,1.85664335664336,NA,81,39,5,13657,82,1443,NA,NA,NA,NA,63,697,39,27,"0","No","No","No","No"
"228","marshmi01","RP",97,112,"0","Free Agency",724,24,3,1,188,1386.7,4160,1281,484,79,514,880,0.219274221157138,3.14127064253263,0.15063334474495,0.0879835672714824,1.71206225680934,52,72,31,7,5842,549,548,NA,NA,NA,4159,105,283,15,25,"0","No","No","No","No"
"229","martide01","SP",245,193,"0","Steroids",692,562,122,30,8,3999.8,11999,3897,1643,372,1165,2149,0.232601169869882,3.69693484674234,0.128267876328041,0.0695356332816044,1.84463519313305,71,83,122,30,16754,51,1835,120,109,332,11999,319,763,42,61,"0","No","No","No","No"
"230","martimo01","RP",38,34,"0","Integration",250,42,8,1,15,604.7,1814,607,288,56,249,245,0.230185817216534,4.28642301967918,0.09290860826697,0.0944254835039818,0.983935742971888,NA,15,27,2,2637,101,320,NA,NA,NA,NA,18,116,5,12,"0","No","No","No","No"
"231","martipe02","SP",219,100,"1","Modern",476,409,46,17,3,2827.5,8482,2221,919,239,760,3154,0.194927154642794,2.92519893899204,0.276812357381078,0.0667017728629103,4.15,30,62,141,6,11394,23,1006,74,63,148,8482,155,263,23,11,"1","No","Yes","No","No"
"232","mathech01","SP",373,188,"1","Dead Ball",636,552,435,79,29,4788.8,14366,4219,1135,90,848,2507,0.22272079396083,2.13310223855663,0.13234440162593,0.0447658765770997,2.9563679245283,NA,115,59,8,18943,73,1620,NA,NA,NA,NA,281,1503,53,41,"2","Yes","No","No","No"
"233","matlajo01","SP",125,126,"0","Free Agency",361,318,97,30,3,2363,7089,2276,835,161,638,1516,0.232505873940137,3.18027930596699,0.154867708652569,0.0651751966493002,2.37617554858934,69,68,26,9,9789,23,970,96,61,NA,7089,68,346,21,14,"0","No","No","No","No"
"234","mayru01","RP",152,156,"0","Free Agency",535,360,87,24,12,2621.9,7866,2314,1007,199,958,1760,0.212254632177582,3.45665357183722,0.161438268207668,0.087873784626674,1.83716075156576,56,67,42,18,10902,73,1150,NA,NA,NA,7865,87,382,37,18,"0","No","No","No","No"
"235","maysca01","RP",207,126,"0","Live Ball",490,325,231,29,31,3021.4,9064,2912,979,73,734,862,0.235123132821962,2.91619778910439,0.0696003229713363,0.0592652402099314,1.17438692098093,NA,34,89,1,12385,125,1211,NA,NA,NA,NA,174,1138,44,56,"0","No","No","No","No"
"236","mcdanli01","RP",141,119,"0","Expansion",987,74,18,2,172,2139.4,6418,2099,821,172,623,1361,0.233976145357262,3.45377208563149,0.151711069000111,0.0694459926429607,2.18459069020867,136,112,15,5,8971,577,934,NA,NA,NA,6421,127,447,22,28,"0","No","No","No","No"
"237","mcdowja01","SP",127,87,"0","Steroids",277,275,62,13,0,1889.2,5667,1854,809,173,606,1311,0.232739141350741,3.8540122803303,0.164574441375847,0.0760733115741903,2.16336633663366,29,63,48,5,7966,0,874,61,48,124,5667,139,245,13,12,"0","No","No","No","No"
"238","mcdowsa01","SP",141,134,"0","Expansion",425,346,103,23,14,2492.3,7477,1948,879,164,1312,2453,0.183999244356286,3.1741764635076,0.231699253801832,0.123925569094172,1.86966463414634,74,140,59,7,10587,39,999,NA,NA,NA,7477,79,328,33,23,"0","No","No","No","No"
"239","mcginjo01","SP",246,142,"1","Dead Ball",465,381,314,32,24,3441.3,10324,3276,1016,52,812,1068,0.231814322105859,2.65713538488362,0.0755731672799321,0.0574582507783753,1.31527093596059,NA,30,179,4,14132,73,1436,NA,NA,NA,10323,202,929,100,25,"0","No","No","No","No"
"240","mcgloly01","RP",86,93,"0","Free Agency",318,201,41,13,2,1497.7,4493,1553,663,127,572,939,0.240105132962276,3.98410896708286,0.145176252319109,0.0884353741496599,1.64160839160839,63,27,25,3,6468,37,735,75,47,NA,4493,98,174,7,12,"0","No","No","No","No"
"241","mcgratu01","RP",96,92,"0","Free Agency",824,39,5,1,180,1514.8,4544,1318,528,108,582,1109,0.208775542531285,3.13704779508846,0.175669253920482,0.0921907175669254,1.90549828178694,128,63,22,4,6313,541,597,NA,NA,NA,4545,75,219,23,16,"0","No","No","No","No"
"242","mcgresc01","SP",138,108,"0","Free Agency",356,309,83,23,5,2140.6,6422,2245,949,235,518,904,0.249944333110666,3.99000280295244,0.100645735916277,0.0576708973502561,1.74517374517375,26,28,26,12,8982,24,1031,76,75,185,6422,119,317,9,18,"0","No","No","No","No"
"243","mclaide01","SP",131,91,"0","Expansion",280,264,105,29,2,1885.9,5658,1646,711,242,548,1282,0.213240057002202,3.39307492443926,0.166083689597098,0.0709936520274647,2.33941605839416,24,27,26,9,7719,8,778,NA,NA,NA,5657,154,212,13,15,"0","No","No","No","No"
"244","mcmahdo02","RP",90,68,"0","Expansion",874,2,0,0,153,1310.9,3932,1054,431,105,579,1003,0.191531891695439,2.95903577694714,0.182264219516627,0.105215337088861,1.73229706390328,84,75,34,5,5503,506,482,NA,NA,NA,3931,83,187,10,12,"0","No","No","No","No"
"245","mcnalda01","SP",184,119,"0","Expansion",424,396,120,33,2,2730,8190,2488,982,230,826,1512,0.221569151304658,3.23736263736264,0.134651349185146,0.0735595333511444,1.83050847457627,56,59,72,11,11229,7,1070,NA,NA,NA,8189,97,417,21,37,"0","No","No","No","No"
"246","meadole01","SP",188,180,"0","Live Ball",490,406,219,25,7,3160.6,9482,3280,1185,84,956,1063,0.245307007703238,3.3743592988673,0.0795004113379702,0.0714980180988707,1.11192468619247,NA,60,90,6,13371,56,1491,NA,NA,NA,NA,84,850,52,39,"0","No","No","No","No"
"247","medicdo01","SP",124,105,"0","Free Agency",312,287,71,16,2,1996.6,5990,2036,838,151,624,955,0.240349427458387,3.77742161674847,0.112737575256758,0.073663085822217,1.53044871794872,48,49,35,6,8471,8,925,80,67,NA,5990,114,286,21,12,"0","No","No","No","No"
"248","mesajo01","RP",80,109,"0","Modern",1022,95,6,2,321,1548.8,4646,1629,750,151,651,1038,0.239417989417989,4.35821280991736,0.152557319223986,0.095679012345679,1.59447004608295,57,75,55,5,6804,633,811,64,62,150,4646,112,197,17,11,"0","No","No","Yes","No"
"249","messean01","SP",130,99,"0","Free Agency",344,295,98,27,15,2230.3,6691,1719,709,174,831,1625,0.188486842105263,2.86105008294848,0.178179824561404,0.0911184210526316,1.95547533092659,44,70,40,7,9120,30,812,NA,NA,NA,6694,136,318,41,15,"0","No","No","No","No"
"250","millebo04","RP",69,81,"0","Expansion",694,99,7,0,51,1551.4,4654,1487,581,101,608,895,0.22452060999547,3.37050406084827,0.135135135135135,0.0918012985052091,1.47203947368421,111,62,32,3,6623,290,679,NA,NA,NA,4654,106,335,22,27,"0","No","No","No","No"
"251","millwke01","SP",169,152,"0","Modern",451,443,22,6,0,2720.4,8161,2770,1243,296,843,2083,0.238464187327824,4.11226290251434,0.179321625344353,0.0725723140495868,2.47093712930012,46,67,74,4,11616,3,1357,105,53,211,8161,145,284,13,19,"0","No","No","No","No"
"252","montgje01","RP",46,52,"0","Steroids",700,1,0,0,304,868.6,2606,785,316,81,296,733,0.215837228485015,3.2742344001842,0.201539730547154,0.0813857574924388,2.47635135135135,40,33,26,10,3637,549,347,39,22,68,2606,86,103,6,9,"0","No","No","Yes","No"
"253","morrija02","SP",254,186,"1","Steroids",549,527,175,28,0,3824.1,11472,3567,1657,389,1390,2478,0.221277915632754,3.8997411155566,0.153722084367246,0.0862282878411911,1.78273381294964,99,206,58,27,16120,10,1815,113,114,299,11472,387,413,29,36,"0","No","No","No","No"
"254","moyerja01","SP",269,209,"0","Modern",696,638,33,10,0,4074,12222,4231,1926,522,1155,2441,0.243777368057156,4.25478645066274,0.140643005300761,0.0665475916109703,2.11341991341991,69,57,146,12,17356,15,2076,146,106,332,12222,279,644,22,48,"0","No","No","No","No"
"255","mulcahu01","RP",45,89,"0","Integration",220,143,63,5,9,1161.8,3485,1271,579,69,487,314,0.246270102693277,4.48528145980375,0.0608409223018795,0.0943615578376284,0.64476386036961,NA,36,39,4,5161,48,695,NA,NA,NA,NA,75,285,15,20,"0","No","No","No","No"
"256","mulhote01","RP",124,142,"0","Modern",685,332,46,10,5,2575.6,7727,2833,1262,293,681,1325,0.256148282097649,4.40984624941761,0.119801084990958,0.0615732368896926,1.94566813509545,65,64,70,3,11060,128,1396,133,84,267,7727,114,385,51,19,"0","No","No","No","No"
"257","mungova01","SP",120,115,"0","Integration",364,259,123,20,16,2112.8,6339,1957,815,89,868,1242,0.216650060887856,3.47169632714881,0.137495848555297,0.0960921067198052,1.43087557603687,NA,52,33,5,9033,61,957,NA,NA,NA,NA,99,448,23,22,"0","No","No","No","No"
"258","mussimi01","SP",270,153,"1","Modern",537,536,57,23,0,3562.8,10688,3460,1458,376,785,2813,0.237099979442198,3.68305826877737,0.19276365380662,0.053792914411019,3.58343949044586,29,71,60,1,14593,0,1559,90,82,293,10688,231,497,15,37,"0","No","No","No","No"
"259","myersra01","RP",44,63,"0","Steroids",728,12,1,0,347,884.7,2654,758,314,69,396,884,0.202457264957265,3.19430315361139,0.236111111111111,0.105769230769231,2.23232323232323,43,32,12,2,3744,548,338,50,33,58,2654,27,92,5,2,"0","No","No","Yes","No"
"260","nathajo01","RP",64,34,"0","Modern",787,29,0,0,377,923.3,2770,690,294,84,344,976,0.182975338106603,2.86580742987111,0.258817289843543,0.0912224874038716,2.83720930232558,31,47,23,2,3771,587,317,25,24,49,2770,50,82,7,6,"0","No","No","Yes","No"
"261","nehfar01","SP",184,120,"0","Live Ball",451,319,182,28,13,2707.7,8123,2715,964,107,640,844,0.24273580688422,3.20419544262658,0.07545820295038,0.0572194903889137,1.31875,NA,34,40,3,11185,84,1164,NA,NA,NA,NA,142,749,22,48,"0","No","No","No","No"
"262","nenro01","RP",45,42,"0","Steroids",643,4,0,0,314,715.1,2145,607,237,51,260,793,0.20348642306403,2.98279960844637,0.265839758632249,0.0871605766007375,3.05,41,36,7,3,2983,549,266,25,17,52,2145,44,69,7,8,"0","No","No","Yes","No"
"263","newcodo01","SP",149,90,"0","Integration",344,294,136,24,7,2154.6,6464,2102,852,252,490,1129,0.236418850523001,3.55889724310777,0.126982341693848,0.0551119109211562,2.30408163265306,NA,22,30,3,8891,34,956,NA,NA,NA,NA,159,313,18,27,"0","No","No","No","No"
"264","newhoha01","SP",207,150,"1","Integration",488,374,212,33,26,2993,8979,2674,1016,137,1249,1796,0.211416824794434,3.05512863347812,0.141998734977862,0.0987507906388362,1.43795036028823,NA,65,19,7,12648,79,1197,NA,NA,NA,NA,135,611,22,40,"1","No","No","No","No"
"265","newsobo01","SP",211,222,"0","Integration",600,483,246,31,21,3759.6,11278,3769,1664,206,1732,2082,0.228882006437117,3.98340248962656,0.126434687556932,0.105180057083865,1.20207852193995,NA,60,61,7,16467,71,1908,NA,NA,NA,NA,112,534,28,32,"0","No","No","No","No"
"266","nichoki01","SP",362,208,"1","Dead Ball",621,562,532,48,16,5067.3,15202,4929,1664,156,1272,1881,0.233801347120767,2.95542004617844,0.0892230338677545,0.0603358315150365,1.47877358490566,NA,169,129,1,21082,56,2480,NA,NA,NA,15171,313,1031,67,34,"0","Yes","No","No","No"
"267","niekrjo01","SP",221,204,"0","Free Agency",702,500,107,29,16,3584.1,10752,3466,1431,276,1262,1747,0.228537518132665,3.59337072068302,0.115191876566003,0.0832124488988527,1.38431061806656,71,172,65,8,15166,93,1620,NA,NA,NA,10752,253,532,25,41,"0","No","No","No","No"
"268","niekrph01","SP",318,274,"1","Free Agency",864,716,245,45,29,5404.3,16213,5044,2012,482,1809,3342,0.222428010759801,3.35066521103566,0.147373991268686,0.0797724566741632,1.84742951907131,86,226,123,42,22677,83,2337,NA,NA,NA,16213,386,878,37,83,"0","Yes","Yes","No","No"
"269","nolanga01","SP",110,70,"0","Free Agency",250,247,45,14,0,1674.7,5024,1505,573,146,413,1039,0.220157987126975,3.07935749686511,0.151989467524868,0.0604154476301931,2.51573849878935,46,26,14,10,6836,1,623,NA,NA,NA,5026,95,189,3,11,"0","No","No","No","No"
"270","nomohi01","SP",123,109,"0","Modern",323,318,16,9,0,1976.2,5929,1768,932,251,908,1918,0.208934058142283,4.24450966501366,0.226660363980147,0.1073032380052,2.11233480176211,31,109,38,17,8462,2,993,94,50,98,5929,115,180,13,17,"0","No","No","No","No"
"271","oeschjo01","RP",82,116,"0","Live Ball",365,197,99,18,8,1818,5454,1936,770,61,651,535,0.24776042999744,3.81188118811881,0.0684668543639621,0.0833120040952137,0.821812596006144,NA,46,67,10,7814,112,947,NA,NA,NA,NA,64,447,22,19,"0","No","No","No","No"
"272","oliveda02","RP",118,98,"0","Modern",766,229,11,4,7,1915.6,5747,2037,960,216,720,1259,0.244069015097052,4.51033618709543,0.150850706925473,0.0862688713156003,1.74861111111111,45,60,96,15,8346,121,1045,74,65,199,5747,71,283,10,17,"0","No","No","No","No"
"273","oroscje01","RP",87,80,"0","Steroids",1252,4,0,0,144,1295.4,3886,1055,455,113,581,1179,0.193223443223443,3.16118573413617,0.215934065934066,0.106410256410256,2.02925989672978,86,40,34,11,5460,501,512,56,54,81,3886,61,188,4,13,"0","No","No","No","No"
"274","osteecl01","SP",196,195,"0","Expansion",541,488,140,40,1,3460.2,10381,3471,1268,249,940,1612,0.240490542506755,3.29807525576556,0.111688491651077,0.0651285249081965,1.71489361702128,93,67,45,6,14433,24,1435,NA,NA,NA,10383,159,699,26,37,"0","No","No","No","No"
"275","oswalro01","SP",163,102,"0","Modern",365,341,20,8,0,2245.4,6736,2199,838,197,520,1852,0.236426190732179,3.35886701701256,0.199118374368347,0.0559079668852812,3.56153846153846,34,30,80,7,9301,7,897,105,57,201,6736,168,310,9,31,"0","No","No","No","No"
"276","palmeji01","SP",268,152,"1","Free Agency",558,521,211,53,4,3948,11844,3349,1253,303,1311,2212,0.207831699143602,2.8563829787234,0.137271937445699,0.0813578254933598,1.68726163234172,37,85,38,11,16114,15,1395,NA,NA,NA,11843,292,577,34,53,"0","No","No","No","No"
"277","papeljo01","RP",41,36,"0","Modern",689,3,0,0,368,725.6,2177,572,197,57,185,808,0.194690265486726,2.44349503858875,0.27501701837985,0.0629680054458815,4.36756756756757,18,14,34,1,2938,585,226,21,11,28,2177,37,45,9,1,"0","No","No","Yes","No"
"278","pappami01","SP",209,164,"0","Expansion",520,465,129,43,4,3186.1,9558,3046,1203,298,858,1728,0.230792544324898,3.39819842440601,0.130928928625549,0.0650098499772693,2.01398601398601,89,97,72,6,13198,33,1331,NA,NA,NA,9559,245,486,23,38,"0","No","No","No","No"
"279","pascuca02","SP",174,170,"0","Expansion",529,404,132,36,10,2930.6,8792,2703,1183,256,1069,2167,0.217720499395892,3.63304442776223,0.174546919049537,0.0861055175191301,2.02712815715622,NA,86,61,12,12415,67,1334,NA,NA,NA,8791,210,507,20,26,"0","No","No","No","No"
"280","pearsmo01","SP",100,61,"0","Integration",224,191,94,5,4,1429.7,4289,1392,635,82,740,703,0.22239974436811,3.9973420997412,0.112318261703147,0.118229749161208,0.95,NA,43,6,1,6259,24,721,NA,NA,NA,NA,62,285,10,33,"0","No","No","No","No"
"281","peavyja01","SP",152,126,"0","Modern",388,377,15,6,0,2377.2,7131,2134,960,259,708,2207,0.216914006911974,3.63452801615346,0.224334214271193,0.0719658467168124,3.11723163841808,42,46,78,14,9838,3,1011,63,62,166,7131,183,270,16,20,"1","No","No","No","No"
