"","playerID","fg_playerID","POS","inducted","play_era","PO","A","E","DP","Pitching Triple Crown","300_wins","3000_so","300_sv","ped_use","Name","W","L","ERA","WAR","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","ERA-","FIP-","E-F","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","all_star_appearances","num_gold_gloves","num_cy_young","num_mvp","num_ws_mvp"
"296","brownmo01",1001547,"RP","1","Dead Ball",171,843,36,43,"0","No","No","No","No","Mordecai Brown",239,130,2.06,49.3,481,332,271,55,49,0,3172.1,203,2708,1044,725,43,673,0,63,59,4,1375,3.9,1.91,2.04,7.68,0.12,0.232,1.07,0.26,0.709,2.42,71,83,-0.36,107,66,163,91,67,93,85,95,106,0,0,0,0,0
"297","burnea.01",512,"SP","0","Modern",169,318,39,16,"0","No","No","No","No","A.J. Burnett",164,157,3.99,42.5,435,430,24,10,0,1,2731.1,11665,2519,1328,1210,263,1100,35,143,161,6,2513,8.28,3.62,2.28,8.3,0.87,0.242,1.32,0.295,0.717,3.86,97,92,0.12,119,112,106,93,86,95,98,100,100,0,0,0,0,0
"298","bushgu01",1001752,"RP","0","Integration",138,643,21,38,"0","No","No","No","No","Guy Bush",176,136,3.86,23.4,542,308,151,16,34,0,2722,11750,2950,1369,1166,152,859,0,41,51,2,850,2.81,2.84,0.99,9.75,0.5,0.272,1.4,0.284,0.682,4.24,96,102,-0.39,92,100,92,98,97,99,99,98,102,0,0,0,0,0
"299","bushjo01",1001754,"SP","0","Live Ball",208,839,34,50,"0","No","No","No","No","Joe Bush",195,183,3.51,29.8,489,366,225,35,20,0,3087.1,10811,2992,1443,1205,96,1263,0,62,90,1,1319,3.85,3.68,1.04,8.72,0.28,0.252,1.38,0.277,0.687,3.6,101,101,-0.09,120,114,105,96,103,96,101,98,102,0,0,0,0,0
"300","cadorle01",1001811,"SP","0","Live Ball",57,292,15,12,"0","No","No","No","No","Leon Cadore",68,72,3.14,15.2,192,147,83,10,3,0,1257.1,5112,1273,525,438,44,289,0,26,14,1,445,3.19,2.07,1.54,9.11,0.31,0.26,1.24,0.279,0.696,3.23,94,95,-0.09,105,83,124,99,103,99,96,100,103,0,0,0,0,0
"301","caldwmi01",1001830,"RP","0","Free Agency",116,499,15,39,"0","No","No","No","No","Mike Caldwell",137,130,3.81,23.6,475,307,98,23,18,0,2409,10156,2581,1183,1021,218,597,62,35,65,9,939,3.51,2.23,1.57,9.64,0.81,0.271,1.32,0.282,0.698,3.83,101,103,-0.02,71,68,104,108,104,106,97,101,98,0,0,0,0,0
"302","camniho01",1001866,"SP","0","Dead Ball",63,486,31,8,"0","No","No","No","No","Howie Camnitz",133,106,2.75,23.3,326,236,137,20,15,0,2085.1,0,1852,855,637,41,656,0,65,37,1,915,3.95,2.83,1.39,7.99,0.18,0.24,1.2,0.267,0.683,2.86,92,96,-0.11,107,95,114,94,86,96,94,97,102,0,0,0,0,0
"303","candito01",1001911,"SP","0","Steroids",230,437,18,30,"0","No","No","No","No","Tom Candiotti",151,164,3.73,38.9,451,410,68,11,0,0,2725,11568,2662,1299,1130,250,883,31,85,119,27,1735,5.73,2.92,1.96,8.79,0.83,0.251,1.3,0.28,0.711,3.91,92,95,-0.18,96,88,109,97,88,98,95,97,100,0,0,0,0,0
"304","chesbja01",1002179,"SP","1","Dead Ball",103,836,56,28,"0","No","No","No","No","Jack Chesbro",198,132,2.68,40.4,392,332,260,35,5,0,2896.2,0,2642,1209,864,39,690,0,113,62,2,1265,3.93,2.14,1.83,8.21,0.12,0.244,1.15,0.274,0.66,2.67,90,90,0.01,106,90,116,95,90,97,94,97,101,0,0,0,0,0
"305","clarkjo01",1002293,"SP","1","Dead Ball",221,1143,162,44,"1","Yes","No","No","No","John Clarkson",328,178,2.81,69.9,531,518,485,37,5,0,4536.1,0,4295,2376,1417,161,1191,0,35,182,0,1978,3.92,2.36,1.66,8.52,0.32,0.251,1.21,0.277,0.594,3.39,75,88,-0.57,111,80,136,92,113,94,89,95,106,0,0,0,0,0
"306","coaklan01",1002372,"SP","0","Dead Ball",45,260,21,5,"0","No","No","No","No","Andy Coakley",58,59,2.35,12.3,150,124,87,11,3,0,1072.1,0,1021,436,280,9,314,0,26,15,2,428,3.59,2.64,1.36,8.57,0.08,0.252,1.24,0.28,0.686,2.58,89,96,-0.23,96,104,92,107,58,105,106,105,101,0,0,0,0,0
"307","coombja01",1002583,"SP","0","Live Ball",151,510,23,22,"0","No","No","No","No","Jack Coombs",158,110,2.78,16.6,354,270,187,35,8,0,2320,2051,2034,925,717,38,841,0,88,54,1,1052,4.08,3.26,1.25,7.89,0.15,0.237,1.24,0.266,0.7,2.92,99,108,-0.14,103,124,84,94,105,96,101,96,104,0,0,0,0,0
"308","coopewi01",1002602,"SP","0","Live Ball",102,785,41,27,"0","No","No","No","No","Wilbur Cooper",216,178,2.89,44.2,517,408,279,35,14,0,3480,11930,3415,1406,1119,103,853,0,100,44,0,1252,3.24,2.21,1.47,8.83,0.27,0.255,1.23,0.275,0.701,3.23,86,94,-0.33,105,85,123,96,88,97,94,98,104,0,0,0,0,0
"309","covelst01",1002682,"SP","1","Live Ball",174,851,29,45,"0","No","No","No","No","Stan Coveleski",215,142,2.89,50.5,450,385,224,38,21,0,3082,12663,3055,1237,990,66,802,0,30,35,1,981,2.86,2.34,1.22,8.92,0.19,0.256,1.25,0.275,0.698,3.25,78,87,-0.36,94,73,129,96,73,96,90,96,104,0,0,0,0,0
"310","cranddo01",1002730,"RP","0","Dead Ball",76,432,20,17,"0","No","No","No","No","Doc Crandall",102,62,2.92,14.8,302,134,91,9,25,0,1546.2,149,1538,669,502,52,379,0,49,8,1,606,3.53,2.21,1.6,8.95,0.3,0.261,1.24,0.284,0.685,2.92,98,97,0,95,74,130,106,157,104,97,103,102,0,0,0,0,0
"311","cummica01",1002872,"SP","0","Dead Ball",100,319,59,10,"0","No","No","No","No","Candy Cummings",145,94,2.49,22.2,242,241,233,19,0,0,2149.2,0,2507,1450,595,12,117,0,0,22,0,130,0.54,0.49,1.11,10.5,0.05,0.293,1.22,0.296,0.45,2.97,82,97,-0.47,77,74,105,93,53,95,93,95,127,0,0,0,0,0
"312","darwida01",1002996,"RP","0","Steroids",184,364,27,26,"0","No","No","No","No","Danny Darwin",171,182,3.84,35.9,715,371,53,9,32,0,3016.2,12716,2951,1431,1286,321,874,101,81,52,17,1942,5.79,2.61,2.22,8.8,0.96,0.251,1.27,0.277,0.716,3.9,95,98,-0.07,105,79,133,98,106,98,93,97,101,0,0,0,0,0
"313","dennyjo01",1003210,"SP","0","Free Agency",179,451,32,46,"0","No","No","No","No","John Denny",123,108,3.59,27.9,325,322,62,18,0,0,2148.2,9077,2093,967,856,137,778,49,54,68,12,1146,4.8,3.26,1.47,8.77,0.57,0.254,1.34,0.281,0.716,3.62,95,98,-0.03,92,100,92,100,79,101,100,101,100,0,0,1,0,0
"314","deshaji01",1003228,"SP","0","Steroids",45,205,14,7,"0","No","No","No","No","Jim Deshaies",84,95,4.14,8.4,257,253,15,6,0,0,1525,6432,1434,743,702,179,575,39,27,19,35,951,5.61,3.39,1.65,8.46,1.06,0.246,1.32,0.267,0.724,4.32,108,115,-0.17,96,103,93,97,128,98,98,95,101,0,0,0,0,0
"315","dinnebi01",1003317,"SP","0","Dead Ball",133,800,56,19,"0","No","No","No","No","Bill Dineen",170,177,3.01,30.8,391,352,306,23,7,0,3074.2,0,2957,1411,1029,78,829,0,77,68,5,1127,3.3,2.43,1.36,8.66,0.23,0.254,1.23,0.276,0.653,3.09,97,101,-0.08,104,97,107,97,155,98,97,97,102,0,0,0,0,0
"316","doakbi01",1003336,"SP","0","Live Ball",103,934,43,33,"0","No","No","No","No","Bill Doak",169,157,2.98,28.6,453,368,162,34,16,0,2782.2,9021,2676,1184,920,71,851,0,65,38,4,1014,3.28,2.75,1.19,8.66,0.23,0.251,1.27,0.273,0.69,3.26,93,100,-0.29,102,105,97,96,89,97,98,98,102,0,0,0,0,0
"317","donovbi01",1003393,"SP","0","Dead Ball",173,654,49,20,"0","No","No","No","No","Bill Donovan",186,139,2.69,32.6,378,327,289,35,8,0,2964.2,28,2631,1212,886,30,1059,0,91,69,0,1552,4.71,3.21,1.47,7.99,0.09,0.239,1.24,0.276,0.687,2.77,93,98,-0.08,124,132,94,94,75,95,102,99,105,0,0,0,0,0
"318","dunnja01",1003573,"SP","0","Dead Ball",77,278,23,6,"0","No","No","No","No","Jack Dunn",64,59,4.11,7.4,142,118,103,3,3,0,1076.2,0,1217,664,492,30,334,0,54,15,0,171,1.43,2.79,0.51,10.17,0.25,0.286,1.44,0.293,0.602,4.06,109,108,0.05,60,99,61,102,129,102,101,98,100,0,0,0,0,0
"319","earnsge01",1003633,"SP","0","Live Ball",71,371,30,17,"0","No","No","No","No","George Earnshaw",127,93,4.38,20.7,319,249,115,18,12,0,1915.1,8465,1981,1063,933,142,809,0,25,55,2,1002,4.71,3.8,1.24,9.31,0.67,0.26,1.46,0.283,0.67,4.41,100,100,-0.03,145,114,127,94,127,95,99,98,103,0,0,0,0,0
"320","ehmkeho01",1003707,"SP","0","Live Ball",143,853,44,35,"0","No","No","No","No","Howard Ehmke",166,166,3.75,29.6,427,339,199,20,14,0,2820.2,11868,2873,1425,1174,103,1042,0,137,28,8,1030,3.29,3.32,0.99,9.17,0.33,0.263,1.39,0.282,0.672,3.95,97,100,-0.2,112,103,110,96,98,97,97,98,101,0,0,0,0,0
"321","ellioju01",1003741,"RP","0","Live Ball",32,160,16,10,"0","No","No","No","No","Jumbo Elliott",63,74,4.24,14.1,252,144,51,8,12,0,1206.2,5276,1338,687,569,70,414,0,25,18,7,453,3.38,3.09,1.09,9.98,0.52,0.277,1.45,0.294,0.649,4.2,101,97,0.04,113,109,104,101,106,101,103,102,97,0,0,0,0,0
"322","faberre01",1003889,"SP","1","Live Ball",130,1108,71,33,"0","No","No","No","No","Red Faber",254,213,3.15,53.9,669,483,273,29,28,0,4086.2,15370,4106,1813,1430,111,1213,0,103,52,2,1471,3.24,2.67,1.21,9.04,0.24,0.256,1.3,0.277,0.685,3.49,84,93,-0.34,102,82,125,96,79,96,93,97,103,0,0,0,0,0
"323","falkecy01",1003913,"SP","0","Dead Ball",100,727,52,26,"0","No","No","No","No","Cy Falkenberg",130,123,2.68,30.4,330,266,180,27,8,0,2275,320,2090,960,678,23,690,0,69,93,0,1164,4.6,2.73,1.69,8.27,0.09,0.246,1.22,0.283,0.671,2.49,96,92,0.19,117,102,118,99,61,100,99,102,100,0,0,0,0,0
"324","fernaal01",1003993,"SP","0","Steroids",125,297,15,32,"0","No","No","No","No","Alex Fernandez",107,87,3.74,28.5,263,261,33,10,0,0,1760.1,7370,1693,804,731,190,552,29,35,38,2,1252,6.4,2.82,2.27,8.66,0.97,0.25,1.28,0.281,0.733,4.01,88,92,-0.27,105,79,135,94,97,95,90,96,104,0,0,0,0,0
"325","fitzsfr01",1004122,"SP","0","Integration",237,942,28,79,"0","No","No","No","No","Freddie Fitzsimmons",217,146,3.51,32.8,513,426,186,29,13,0,3223.2,13570,3335,1505,1257,186,846,0,33,58,3,870,2.43,2.36,1.03,9.31,0.52,0.263,1.3,0.271,0.685,4.12,90,102,-0.61,78,82,95,95,106,97,92,94,102,0,0,0,0,0
"326","forscbo01",1004233,"SP","0","Free Agency",234,405,18,35,"0","No","No","No","No","Bob Forsch",168,136,3.76,23,498,422,67,19,3,0,2794.2,11715,2777,1319,1169,216,832,84,45,93,18,1133,3.65,2.68,1.36,8.94,0.7,0.256,1.29,0.27,0.697,3.84,103,108,-0.08,68,82,83,103,99,102,97,97,97,0,0,0,0,0
"327","frasech01",1004305,"SP","0","Dead Ball",317,939,94,31,"0","No","No","No","No","Chick Fraser",175,212,3.68,21.4,433,389,342,22,6,0,3356,0,3460,1995,1371,69,1332,0,177,135,3,1098,2.94,3.57,0.82,9.28,0.19,0.268,1.43,0.288,0.61,3.73,110,110,-0.05,100,128,78,100,107,100,106,100,98,0,0,0,0,0
"328","galvipu01",1004469,"SP","1","Dead Ball",325,1404,163,44,"0","Yes","No","No","No","Pud Galvin",364,310,2.86,67.3,705,689,646,57,2,0,6003.1,0,6405,3355,1910,122,745,0,57,223,1,1806,2.71,1.12,2.42,9.6,0.18,0.274,1.19,0.294,0.548,2.98,94,95,-0.12,78,54,132,104,80,103,95,101,103,0,0,0,0,0
"329","garcifr03",1077,"SP","0","Modern",171,288,16,26,"0","No","No","No","No","Freddy Garcia",156,108,4.15,32.3,376,357,12,4,0,0,2264,9595,2243,1101,1045,285,708,42,67,95,9,1621,6.44,2.81,2.29,8.92,1.13,0.254,1.3,0.283,0.732,4.3,94,96,-0.14,100,86,116,96,104,97,94,96,103,0,0,0,0,0
"330","gladdfr01",1004751,"RP","0","Expansion",33,87,9,2,"0","No","No","No","No","Fred Gladding",48,34,3.13,3.4,450,1,0,0,109,0,601,2552,566,237,209,38,223,45,27,35,2,394,5.9,3.34,1.77,8.48,0.57,0.246,1.31,0.282,0.759,3.29,88,92,-0.16,100,103,97,101,68,101,102,104,104,0,0,0,0,0
"331","gleaski01",1004770,"SP","0","Dead Ball",163,476,66,16,"0","No","No","No","No","Kid Gleason",138,131,3.79,25.6,299,266,240,10,6,0,2389.1,0,2552,1511,1007,75,906,0,21,83,1,744,2.8,3.41,0.82,9.61,0.28,0.275,1.45,0.292,0.583,3.95,97,99,-0.16,90,99,91,101,98,101,101,100,104,0,0,0,0,0
"332","goltzda01",1004818,"SP","0","Free Agency",152,287,21,26,"0","No","No","No","No","Dave Goltz",113,109,3.69,31,353,264,83,13,8,0,2039.2,8629,2104,950,836,149,646,28,26,63,10,1105,4.88,2.85,1.71,9.28,0.66,0.264,1.35,0.292,0.711,3.5,96,92,0.19,101,88,114,104,87,104,100,105,99,0,0,0,0,0
"333","griffcl01",1005038,"SP","1","Dead Ball",179,863,64,22,"0","No","No","No","No","Clark Griffith",237,146,3.31,46.3,453,372,337,22,6,0,3385.2,0,3670,1852,1246,76,774,0,102,57,3,955,2.54,2.06,1.23,9.76,0.2,0.278,1.31,0.295,0.607,3.57,83,91,-0.26,96,69,140,98,81,98,91,98,104,0,0,0,0,0
"334","grimebu01",1005061,"SP","1","Live Ball",225,1252,71,74,"0","No","No","No","No","Burleigh Grimes",270,212,3.53,51.5,616,497,314,35,18,0,4180,17959,4412,2048,1638,148,1295,0,97,92,12,1512,3.26,2.79,1.17,9.5,0.32,0.266,1.37,0.286,0.671,3.71,94,96,-0.18,113,103,109,98,82,98,99,100,101,0,0,0,0,0
"335","gullibi01",1005136,"SP","0","Steroids",185,277,16,18,"0","No","No","No","No","Bill Gullickson",162,136,3.93,28.9,398,390,54,11,0,0,2560,10744,2659,1228,1118,282,622,82,34,56,8,1279,4.5,2.19,2.06,9.35,0.99,0.264,1.28,0.279,0.715,4,101,102,-0.07,81,66,122,106,123,104,95,99,100,0,0,0,0,0
"336","hahnno01",1005205,"SP","0","Dead Ball",101,447,54,16,"0","No","No","No","No","Noodles Hahn",130,94,2.55,39.4,243,231,212,25,0,0,2029.1,0,1916,822,574,27,381,0,52,28,1,917,4.07,1.69,2.41,8.5,0.12,0.251,1.13,0.282,0.661,2.65,75,77,-0.11,132,64,206,92,69,94,85,97,105,0,0,0,0,0
"337","haineje01",1005209,"RP","1","Live Ball",107,651,27,32,"0","No","No","No","No","Jesse Haines",210,158,3.64,35.7,555,388,208,24,10,0,3208.2,13644,3460,1556,1298,165,871,0,57,55,6,981,2.75,2.44,1.13,9.7,0.46,0.272,1.35,0.285,0.681,4.03,91,98,-0.39,95,88,108,98,104,99,96,98,103,0,0,0,0,0
"338","handsbi01",1005303,"RP","0","Expansion",140,297,24,12,"0","No","No","No","No","Bill Hands",111,110,3.36,31.9,374,260,72,17,14,0,1951,8116,1895,834,728,167,492,55,36,46,5,1128,5.2,2.27,2.29,8.74,0.77,0.25,1.22,0.275,0.726,3.28,88,90,0.08,93,72,129,102,107,101,94,99,100,0,0,0,0,0
"339","hawkila01",729,"RP","0","Modern",95,207,12,21,"0","No","No","No","No","LaTroy Hawkins",75,94,4.31,14.7,1042,98,2,0,127,54,1467.1,6323,1607,763,702,163,456,35,21,70,7,983,6.03,2.8,2.16,9.86,1,0.275,1.41,0.307,0.712,4.18,94,94,0.13,91,82,110,106,92,105,100,104,100,0,0,0,0,0
"340","hoytwa01",1006115,"RP","1","Live Ball",153,842,35,41,"0","No","No","No","No","Waite Hoyt",237,182,3.59,47.9,674,423,226,26,52,0,3762.1,16123,4037,1780,1500,154,1003,0,49,39,5,1206,2.88,2.4,1.2,9.66,0.37,0.268,1.34,0.283,0.679,3.84,89,93,-0.26,95,76,125,98,85,98,93,98,103,0,0,0,0,0
"341","hraboal01",1006116,"RP","0","Free Agency",20,58,8,4,"0","No","No","No","No","Al Hrabosky",64,35,3.1,6.3,545,1,0,0,97,0,722,3057,619,284,249,50,315,58,13,36,1,548,6.83,3.93,1.74,7.72,0.62,0.227,1.29,0.267,0.756,3.39,82,91,-0.28,135,119,114,87,88,90,96,96,106,0,0,0,0,0
"342","jacksmi02",732,"RP","0","Steroids",57,166,9,13,"0","No","No","No","No","Mike Jackson",62,67,3.42,9.7,1005,7,0,0,142,2,1188.1,4966,983,492,452,127,464,80,56,39,27,1006,7.62,3.51,2.17,7.44,0.96,0.221,1.22,0.258,0.763,3.96,81,94,-0.54,127,105,121,82,101,85,88,89,107,0,0,0,0,0
"343","johnswa01",1006511,"SP","1","Live Ball",276,1351,52,72,"3","Yes","Yes","No","No","Walter Johnson",417,279,2.17,116.4,802,666,531,110,34,0,5914.2,12830,4913,1902,1424,97,1363,0,203,155,4,3509,5.34,2.07,2.57,7.48,0.15,0.225,1.06,0.264,0.722,2.45,68,76,-0.28,152,68,226,85,65,87,80,94,108,0,0,0,2,0
"344","jonessa01",1006589,"SP","0","Live Ball",196,874,52,48,"0","No","No","No","No","Sam Jones",229,217,3.84,39,647,487,250,36,31,0,3883,16104,4084,2007,1656,152,1396,0,68,73,5,1223,2.83,3.24,0.88,9.47,0.35,0.268,1.41,0.283,0.664,4,98,101,-0.16,93,97,96,98,88,99,98,98,101,0,0,0,0,0
"345","jossad01",1006630,"SP","1","Dead Ball",144,846,36,20,"0","No","No","No","No","Addie Joss",160,97,1.89,33.9,286,260,234,45,5,0,2327,0,1888,729,488,19,364,0,60,28,2,920,3.56,1.41,2.53,7.3,0.07,0.223,0.97,0.249,0.693,2.25,70,87,-0.36,96,59,163,88,61,91,81,90,105,0,0,0,0,0
"346","keefeti01",1006743,"SP","1","Dead Ball",260,1060,166,28,"1","Yes","No","No","No","Tim Keefe",342,225,2.62,69.9,600,594,554,39,2,0,5047.2,0,4439,2468,1472,81,1220,0,96,233,0,2562,4.57,2.18,2.1,7.91,0.14,0.238,1.12,0.272,0.583,2.96,79,88,-0.33,131,95,141,86,61,89,87,94,108,0,0,0,0,0
"347","kerrdi01",1006871,"RP","0","Live Ball",26,239,13,9,"0","No","No","No","No","Dickie Kerr",53,34,3.84,8.8,140,84,54,7,6,0,811.1,3443,876,399,346,24,250,0,18,10,5,235,2.61,2.77,0.94,9.72,0.27,0.276,1.39,0.292,0.671,3.67,99,97,0.17,86,88,97,100,78,100,97,99,102,0,0,0,0,0
"348","kilroma01",1006910,"SP","0","Dead Ball",156,599,91,12,"0","No","No","No","No","Matt Kilroy",141,133,3.47,29.8,303,292,264,19,0,0,2435.2,0,2445,1539,939,53,754,0,59,104,0,1170,4.32,2.79,1.55,9.03,0.2,0.263,1.31,0.296,0.54,3.38,94,92,0.09,117,88,130,96,88,97,94,100,103,0,0,0,0,0
"349","kindeel01",1006922,"RP","0","Integration",52,174,9,11,"0","No","No","No","No","Ellis Kinder",102,71,3.43,22.5,484,122,56,10,102,0,1479.2,6306,1421,627,564,118,539,8,9,11,2,749,4.56,3.28,1.39,8.64,0.72,0.247,1.32,0.266,0.744,3.69,80,85,-0.26,118,81,147,96,108,96,91,97,106,0,0,0,0,0
"350","kisonbr01",1006978,"RP","0","Free Agency",140,297,16,27,"0","No","No","No","No","Bruce Kison",115,88,3.66,19.5,380,246,36,8,12,0,1809.2,7676,1693,839,736,150,662,58,68,58,11,1073,5.34,3.29,1.62,8.42,0.75,0.244,1.3,0.27,0.716,3.74,98,100,-0.08,104,100,103,95,97,96,97,97,100,0,0,0,0,0
"351","krausle02",1007146,"RP","0","Expansion",84,153,9,9,"0","No","No","No","No","Lew Krausse",68,91,4,6.8,321,167,21,5,21,0,1283.2,5490,1205,635,571,137,493,62,35,29,1,721,5.06,3.46,1.46,8.45,0.96,0.243,1.32,0.26,0.712,4.02,116,113,-0.01,89,105,85,103,122,102,104,98,97,0,0,0,0,0
"352","kremera01",1007156,"SP","0","Live Ball",37,331,10,12,"0","No","No","No","No","Ray Kremer",143,85,3.76,23.3,308,247,134,14,10,0,1954.2,8330,2108,950,816,122,483,0,29,23,2,516,2.38,2.22,1.07,9.71,0.56,0.27,1.33,0.277,0.682,4.24,88,97,-0.48,83,77,108,97,108,97,92,95,103,0,0,0,0,0
"353","kuzavbo01",1007226,"RP","0","Integration",33,112,9,9,"0","No","No","No","No","Bob Kuzava",49,44,4.05,10.1,213,99,34,7,13,0,862,3748,849,427,388,54,415,2,8,18,1,446,4.66,4.33,1.07,8.86,0.56,0.255,1.47,0.281,0.706,3.75,103,96,0.3,121,106,114,98,78,99,101,103,100,0,0,0,0,0
"354","larsedo01",1007359,"RP","0","Expansion",92,244,17,22,"0","No","No","No","No","Don Larsen",81,91,3.78,11,412,171,44,11,26,0,1548,6708,1442,728,650,130,725,35,26,39,0,849,4.94,4.22,1.17,8.38,0.76,0.242,1.4,0.264,0.729,3.94,101,106,-0.16,102,119,86,96,94,97,103,97,102,0,0,0,0,1
"355","leevesa01",1007470,"SP","0","Dead Ball",83,659,34,11,"0","No","No","No","No","Sam Leever",194,100,2.47,33.1,388,299,241,39,13,0,2660.2,0,2449,1024,731,29,587,0,90,46,4,847,2.87,1.99,1.44,8.28,0.1,0.246,1.14,0.267,0.681,2.84,81,92,-0.37,91,73,126,94,67,95,89,95,105,0,0,0,0,0
"356","leibrch01",1007492,"SP","0","Free Agency",151,465,25,25,"0","No","No","No","No","Charlie Leibrandt",140,119,3.71,33.1,394,346,52,18,2,0,2308,9774,2390,1068,952,172,656,44,37,63,31,1121,4.37,2.56,1.71,9.32,0.67,0.263,1.32,0.285,0.709,3.69,94,95,0.02,78,78,99,105,79,103,98,101,99,0,0,0,0,0
"357","leonade01",1007531,"SP","0","Free Agency",135,292,24,28,"0","No","No","No","No","Dennis Leonard",144,106,3.7,32.9,312,302,103,23,1,0,2187,9149,2137,1008,898,202,622,39,52,73,7,1323,5.44,2.56,2.13,8.79,0.83,0.252,1.26,0.278,0.713,3.59,93,93,0.1,113,78,144,98,102,98,93,100,100,0,0,0,0,0
"358","linzyfr01",1007643,"RP","0","Expansion",51,236,9,17,"0","No","No","No","No","Frank Linzy",62,57,2.85,3,516,2,0,0,111,0,816.2,3454,790,315,259,35,282,97,14,30,1,358,3.95,3.11,1.27,8.71,0.39,0.25,1.31,0.273,0.744,3.28,81,97,-0.42,69,102,68,102,51,102,102,99,102,0,0,0,0,0
"359","lucasre01",1007808,"SP","0","Live Ball",109,516,12,33,"0","No","No","No","No","Red Lucas",157,135,3.72,30.2,396,301,204,22,7,0,2542,10648,2736,1198,1051,136,455,0,23,7,6,602,2.13,1.61,1.32,9.69,0.48,0.269,1.26,0.276,0.667,3.92,95,96,-0.2,70,56,123,98,97,98,89,95,100,0,0,0,0,0
"360","luquedo01",1007843,"RP","0","Live Ball",188,786,43,36,"0","No","No","No","No","Dolf Luque",194,179,3.24,37.8,550,365,206,26,28,0,3220.1,13410,3231,1412,1161,113,918,0,26,50,5,1130,3.16,2.57,1.23,9.03,0.32,0.258,1.29,0.276,0.688,3.7,86,95,-0.46,111,93,119,92,74,94,92,95,104,0,0,0,0,0
"361","marbefi01",1008100,"RP","0","Live Ball",92,370,17,29,"0","No","No","No","No","Firpo Marberry",148,88,3.63,22.2,551,187,86,7,101,0,2067.1,8769,2049,971,834,96,686,0,38,14,4,822,3.58,2.99,1.2,8.92,0.42,0.255,1.32,0.274,0.683,3.98,86,94,-0.35,117,87,135,90,86,93,89,95,104,0,0,0,0,0
"362","marquru01",1008125,"SP","1","Live Ball",63,697,39,27,"0","No","No","No","No","Rube Marquard",201,177,3.08,45.3,536,403,197,30,19,0,3306.2,7244,3233,1443,1130,107,858,0,39,81,5,1593,4.34,2.34,1.86,8.8,0.29,0.255,1.24,0.285,0.675,2.92,97,90,0.15,126,83,153,99,119,99,95,102,101,0,0,0,0,0
"363","martimo01",1008184,"RP","0","Integration",18,116,5,12,"0","No","No","No","No","Morrie Martin",38,34,4.29,2.7,250,42,8,1,15,0,604.2,2637,607,320,288,56,249,2,27,15,2,245,3.65,3.71,0.98,9.03,0.83,0.257,1.42,0.267,0.7,4.24,107,106,0.05,88,99,88,101,115,101,101,98,99,0,0,0,0,0
"364","mathech01",1008235,"SP","1","Dead Ball",281,1503,53,41,"2","Yes","No","No","No","Christy Mathewson",373,188,2.13,90,635,551,434,79,28,0,4780.2,299,4218,1616,1133,91,844,0,59,114,6,2502,4.71,1.59,2.96,7.94,0.17,0.238,1.06,0.273,0.702,2.27,74,76,-0.13,131,58,230,93,103,95,84,98,106,0,0,0,0,0
"365","mayru01",1008310,"RP","0","Free Agency",87,382,37,18,"0","No","No","No","No","Rudy May",152,156,3.46,36.3,535,360,87,24,12,0,2622,10902,2314,1150,1007,199,958,56,42,68,18,1760,6.04,3.29,1.84,7.94,0.68,0.234,1.25,0.266,0.713,3.38,99,94,0.07,118,99,118,92,89,94,94,97,99,0,0,0,0,0
"366","maysca01",1008313,"RP","0","Live Ball",174,1138,44,56,"0","No","No","No","No","Carl Mays",207,126,2.92,36.1,490,325,231,29,31,0,3021.1,11871,2912,1211,979,73,734,0,89,34,1,862,2.57,2.19,1.17,8.67,0.22,0.252,1.21,0.267,0.695,3.33,84,94,-0.41,83,71,117,94,71,95,88,94,104,0,0,0,0,0
"367","mcginjo01",1008527,"SP","1","Dead Ball",202,929,100,25,"0","No","No","No","No","Joe McGinnity",246,142,2.66,40.4,465,381,314,32,24,0,3441.1,0,3276,1438,1016,52,812,0,182,30,4,1068,2.79,2.12,1.32,8.57,0.14,0.252,1.19,0.272,0.675,3.05,85,95,-0.39,89,78,113,96,90,97,91,96,106,0,0,0,0,0
"368","meadole01",1008705,"SP","0","Live Ball",84,850,52,39,"0","No","No","No","No","Lee Meadows",188,180,3.37,39.9,490,406,219,25,7,0,3160.2,12354,3280,1491,1185,84,956,0,90,60,6,1063,3.03,2.72,1.11,9.34,0.24,0.266,1.34,0.286,0.674,3.46,96,97,-0.09,99,106,94,101,79,101,102,102,100,0,0,0,0,0
"369","medicdo01",1008714,"SP","0","Free Agency",114,286,21,12,"0","No","No","No","No","Doc Medich",124,105,3.77,26.2,312,287,71,16,2,0,1996.2,8471,2036,925,836,151,624,48,35,51,6,955,4.3,2.81,1.53,9.18,0.68,0.261,1.33,0.281,0.713,3.66,100,97,0.11,89,86,104,103,88,102,98,101,100,0,0,0,0,0
"370","millebo04",1008877,"RP","0","Expansion",106,335,22,27,"0","No","No","No","No","Bob Miller",69,81,3.37,10.8,694,99,7,0,51,0,1551.1,6623,1487,679,581,101,608,111,32,62,3,895,5.19,3.53,1.47,8.63,0.59,0.249,1.35,0.278,0.729,3.47,95,99,-0.09,92,113,81,101,71,101,104,101,101,0,0,0,0,0
